SMRS / Project ID,Director,STET SPOC,Program Manager,STET Funnel Project Title,AOS Impact  (Enter €0 if not AOS Project),QN Reduction Impact (Enter €0 if not CONQ Project),"Project Type (PRODUCTIVITY, AOS, LCM, NPI, CART PDC, TEST ENG, CONQ, IGM)","Procurement Type (PROCUREMENT, TCO, N/A)","Savings Type (TCO, CONCEPT, SOURCING, NEGO, NON_12NC, NPP, CONQ, FCP & PPV)",Commodity,BU,Cluster,Current IL,IL5 Date,%23 Parts of Dual Sourced,2019 Actual (Euro),2020 Actual (Euro),2021 Actual (Euro),2022 Funnel (Euro),2022 Actual (Euro),2023 Funnel (Euro),2023 Actual (Euro),2024 Funnel (Euro),2024 Actual (Euro),2025 Funnel (Euro),2025 Actual (Euro),2026 Funnel (Euro),2026 Actual (Euro),2027 Funnel (Euro),2027 Actual (Euro),2028 Funnel (Euro),2028 Actual (Euro),Impacted Parts Added? (YES_NO_N/A) Needs to be YES or N/A for all IL5 Projects,Are Any STET SQE Resources Applied to Project? (YES_NO_N/A),Week,Comments / Challenges,FTE STET SPOC (Text),FTE Project Title (Text),FTE Director (Text),FTE Procurement Type (Text),FTE Project Type (Text),FTE Savings Type (Text),FTE Commodity (Text),FTE BU (Text),FTE Cluster (Text),FTE Current IL (Text),Project ID_Description,ID,New,NewItemID,Created,Modified,Modified By,SourceID,Is Active
26171,Phil,Vijayanand Purushothaman,Karthik Ramamurthy,WSC: Re-source WPD Hygienic Bag to BCC,€ 0,€ 0,PRODUCTIVITY,PROCUREMENT,SOURCING,Mechanical Parts & Assemblies,DXR,PD,IL5,7/30/2024,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,"€ 13,000.00",€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9819"">View Entries</a>",Vijayanand Purushothaman,WSC: Re-source WPD Hygienic Bag to BCC,Phil,PROCUREMENT,PRODUCTIVITY,SOURCING,Mechanical Parts & Assemblies,DXR,PD,IL5,26171=WSC: Re-source WPD Hygienic Bag to BCC,9819,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",3984,Yes
D001417755,Raj,Pushkar Kulkarni,Vijeta,This Update Notification formerly announces that statement “There are no product material changes as a result of this change” will be removed. The only material change is to the bond wire as shown in the change table. IPCN25344X – previously announced: Th,€ 0,€ 0,LCM,N/A,SOURCING,Mechanical Parts & Assemblies,IGT-MoS,IGT,IL5,5/30/2024,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,,,,,,,N/A,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9820"">View Entries</a>",Pushkar Kulkarni,This Update Notification formerly announces that statement “There are no product material changes as a result of this change” will be removed. The only material change is to the bond wire as shown in the change table. IPCN25344X – previously announced: Th,Raj,N/A,LCM,SOURCING,Mechanical Parts & Assemblies,IGT-MoS,IGT,IL5,D001417755=This Update Notification formerly announces that statement “There are no product material changes as a result of this change” will be removed. The only material change is to the bond wire as shown in the change table. IPCN25344X – previously announced: Th,9820,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",7615,Yes
D001420532,Raj,Pushkar Kulkarni,Priyanka Gupta,Change factory location from Kosai to Kohda,€ 0,€ 0,LCM,N/A,SOURCING,Key Components & Electronics,IGT-MoS,IGT,IL5,1/5/2024,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,,,,,,,N/A,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9821"">View Entries</a>",Pushkar Kulkarni,Change factory location from Kosai to Kohda,Raj,N/A,LCM,SOURCING,Key Components & Electronics,IGT-MoS,IGT,IL5,D001420532=Change factory location from Kosai to Kohda,9821,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",7610,Yes
D001417376,Raj,Pushkar Kulkarni,Ganesh,"The stock for attached file are over shelf life, apply to extend the shelf life since the solder ability test were passed.",€ 0,€ 0,LCM,N/A,SOURCING,Key Components & Electronics,IGT-MoS,IGT,IL5,6/30/2024,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,,,,,,,N/A,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9825"">View Entries</a>",Pushkar Kulkarni,"The stock for attached file are over shelf life, apply to extend the shelf life since the solder ability test were passed.",Raj,N/A,LCM,SOURCING,Key Components & Electronics,IGT-MoS,IGT,IL5,"D001417376=The stock for attached file are over shelf life, apply to extend the shelf life since the solder ability test were passed.",9825,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",7617,Yes
SMRSM2,Raj,Pushkar Kulkarni,Madhusudhan Nalla,"Leoni molded cables (459801011722, 459800943704, 459801760531)Transfer the parts to low cost country",€ 0,€ 0,LCM,N/A,SOURCING,Mechanical Parts & Assemblies,IGT-MoS,IGT,IL5,3/31/2024,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,,,,,,,N/A,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9828"">View Entries</a>",Pushkar Kulkarni,"Leoni molded cables (459801011722, 459800943704, 459801760531)Transfer the parts to low cost country",Raj,N/A,LCM,SOURCING,Mechanical Parts & Assemblies,IGT-MoS,IGT,IL5,"SMRSM2=Leoni molded cables (459801011722, 459800943704, 459801760531)Transfer the parts to low cost country",9828,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",7270,Yes
31443,Raj,Kulasekhar (KK),Kulasekhar (KK),Repair 2.0_transition of Ultrasound repairs to Shyft: Phase 5_Monitors & OEMs ( VS Plexus GUAD ),€ 0,€ 0,PRODUCTIVITY,TCO,CONCEPT,Repair Centers & Service Parts,US,PD,IL5,1/1/2024,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,"€ 113,537.00",€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9840"">View Entries</a>",Kulasekhar (KK),Repair 2.0_transition of Ultrasound repairs to Shyft: Phase 5_Monitors & OEMs ( VS Plexus GUAD ),Raj,TCO,PRODUCTIVITY,CONCEPT,Repair Centers & Service Parts,US,PD,IL5,31443=Repair 2.0_transition of Ultrasound repairs to Shyft: Phase 5_Monitors & OEMs ( VS Plexus GUAD ),9840,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",4337,Yes
D001417351,Raj,Pushkar Kulkarni,Shubhangi,"BOM Updation( DCR-391)<br>For ref C3 &amp; C4 , Actual part used as per SFO BOM for part# 202055200305 is 0805, 0.1uF, 50 volts, X7R 20%, but in Philips bom shared, it is given as CER2 0805 X7R 50V 330N PM10 R .Attached mail indicates to use 0.1uF",€ 0,€ 0,LCM,N/A,SOURCING,Mechanical Parts & Assemblies,IGT-MoS,IGT,IL5,5/30/2024,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,,,,,,,N/A,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9843"">View Entries</a>",Pushkar Kulkarni,"BOM Updation( DCR-391)<br>For ref C3 &amp; C4 , Actual part used as per SFO BOM for part# 202055200305 is 0805, 0.1uF, 50 volts, X7R 20%, but in Philips bom shared, it is given as CER2 0805 X7R 50V 330N PM10 R .Attached mail indicates to use 0.1uF",Raj,N/A,LCM,SOURCING,Mechanical Parts & Assemblies,IGT-MoS,IGT,IL5,"D001417351=BOM Updation( DCR-391)<br>For ref C3 &amp; C4 , Actual part used as per SFO BOM for part# 202055200305 is 0805, 0.1uF, 50 volts, X7R 20%, but in Philips bom shared, it is given as CER2 0805 X7R 50V 330N PM10 R .Attached mail indicates to use 0.1uF",9843,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",7618,Yes
D001416507,Raj,Pushkar Kulkarni,Vijeta,"Microchip have announced MPN:SY100S324JYTR under 12NC# 932228493682 was already EOL in 2016, Philips have a few demands for 12NC#452215123232 and 452209021742. Jabil can’t purchase this EOL MPN from manufacture to fulfill forecast",€ 0,€ 0,LCM,N/A,SOURCING,Key Components & Electronics,IGT-MoS,IGT,IL5,5/30/2024,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,,,,,,,N/A,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9846"">View Entries</a>",Pushkar Kulkarni,"Microchip have announced MPN:SY100S324JYTR under 12NC# 932228493682 was already EOL in 2016, Philips have a few demands for 12NC#452215123232 and 452209021742. Jabil can’t purchase this EOL MPN from manufacture to fulfill forecast",Raj,N/A,LCM,SOURCING,Key Components & Electronics,IGT-MoS,IGT,IL5,"D001416507=Microchip have announced MPN:SY100S324JYTR under 12NC# 932228493682 was already EOL in 2016, Philips have a few demands for 12NC#452215123232 and 452209021742. Jabil can’t purchase this EOL MPN from manufacture to fulfill forecast",9846,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",7619,Yes
31142,Raj,Saravanakumar Palani,Kulasekhar (KK),Repair 2.0 regionalization user interface to TechData Warsaw (Geo module),€ 0,€ 0,PRODUCTIVITY,PROCUREMENT,CONCEPT,Repair Centers & Service Parts,IGT-S,IGT,IL5,7/1/2024,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,"€ 62,097.00",€ 0,"€ 46,425",€ 0.00,€ 0.00,€ 0,€ 0,,,YES,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9847"">View Entries</a>",Saravanakumar Palani,Repair 2.0 regionalization user interface to TechData Warsaw (Geo module),Raj,PROCUREMENT,PRODUCTIVITY,CONCEPT,Repair Centers & Service Parts,IGT-S,IGT,IL5,31142=Repair 2.0 regionalization user interface to TechData Warsaw (Geo module),9847,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",4306,Yes
36001,Raj,Vijayanand Purushothaman,Shreyas,"PCBA Refresh - 453530216171 – PCB ASSY, MICRO2 PRE-AMP, ESD MMCX 3T",€ 0,€ 0,LCM,N/A,CONCEPT,Key Components & Electronics,MR,PD,IL5,12/30/2024,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9850"">View Entries</a>",Vijayanand Purushothaman,"PCBA Refresh - 453530216171 – PCB ASSY, MICRO2 PRE-AMP, ESD MMCX 3T",Raj,N/A,LCM,CONCEPT,Key Components & Electronics,MR,PD,IL5,"36001=PCBA Refresh - 453530216171 – PCB ASSY, MICRO2 PRE-AMP, ESD MMCX 3T",9850,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",4770,Yes
36294,Raj,Vijayanand Purushothaman,Shreyas,PCBA Refresh - 459800637322 - 459800626762 - Multifunction box assy-380V,€ 0,€ 0,LCM,N/A,CONCEPT,Key Components & Electronics,MR,PD,IL5,3/31/2024,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9853"">View Entries</a>",Vijayanand Purushothaman,PCBA Refresh - 459800637322 - 459800626762 - Multifunction box assy-380V,Raj,N/A,LCM,CONCEPT,Key Components & Electronics,MR,PD,IL5,36294=PCBA Refresh - 459800637322 - 459800626762 - Multifunction box assy-380V,9853,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",4813,Yes
SMRS33,Raj,Vijayanand Purushothaman,Rahul Rahulankar,Cougar CGR 931- Posterior coil cover assembly – Supplier Transfer,€ 0,€ 0,LCM,N/A,SOURCING,Mechanical Parts & Assemblies,MR,PD,IL5,3/31/2024,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9858"">View Entries</a>",Vijayanand Purushothaman,Cougar CGR 931- Posterior coil cover assembly – Supplier Transfer,Raj,N/A,LCM,SOURCING,Mechanical Parts & Assemblies,MR,PD,IL5,SMRS33=Cougar CGR 931- Posterior coil cover assembly – Supplier Transfer,9858,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",7263,Yes
36395,Raj,Saravanakumar Palani,Saravana,Single Link DVI ext trans. change supplier. Move from Silcotech to order directly at Eizo. Current p...,€ 0,€ 0,PRODUCTIVITY,PROCUREMENT,SOURCING,Mechanical Parts & Assemblies,IGT-S,IGT,IL5,8/1/2024,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,"€ 24,826.00",€ 0,"€ 14,625",€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9860"">View Entries</a>",Saravanakumar Palani,Single Link DVI ext trans. change supplier. Move from Silcotech to order directly at Eizo. Current p...,Raj,PROCUREMENT,PRODUCTIVITY,SOURCING,Mechanical Parts & Assemblies,IGT-S,IGT,IL5,36395=Single Link DVI ext trans. change supplier. Move from Silcotech to order directly at Eizo. Current p...,9860,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",4826,Yes
D001433243,Raj,Pushkar Kulkarni,Priyanka Gupta,4- Add Safeguard symbol on the front label in instruction manual.<br>To comply with regulation IEC 62368-1 “GB 4943.1-2022” <br>To comply with IEC 60601-1-2 Ed.4.1<br>,€ 0,€ 0,LCM,N/A,SOURCING,Mechanical Parts & Assemblies,IGT-MoS,IGT,IL5,11/3/2024,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,,,,,,,N/A,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9868"">View Entries</a>",Pushkar Kulkarni,4- Add Safeguard symbol on the front label in instruction manual.<br>To comply with regulation IEC 62368-1 “GB 4943.1-2022” <br>To comply with IEC 60601-1-2 Ed.4.1<br>,Raj,N/A,LCM,SOURCING,Mechanical Parts & Assemblies,IGT-MoS,IGT,IL5,D001433243=4- Add Safeguard symbol on the front label in instruction manual.<br>To comply with regulation IEC 62368-1 “GB 4943.1-2022” <br>To comply with IEC 60601-1-2 Ed.4.1<br>,9868,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",7611,Yes
36293,Raj,Vijayanand Purushothaman,Shreyas,PCBA Refresh - 459800505881 - CONTROL BOARD PATIENT TABLE,€ 0,€ 0,LCM,N/A,CONCEPT,Key Components & Electronics,MR,PD,IL5,3/30/2024,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,,,N/A,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9872"">View Entries</a>",Vijayanand Purushothaman,PCBA Refresh - 459800505881 - CONTROL BOARD PATIENT TABLE,Raj,N/A,LCM,CONCEPT,Key Components & Electronics,MR,PD,IL5,36293=PCBA Refresh - 459800505881 - CONTROL BOARD PATIENT TABLE,9872,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",4812,Yes
CONQ_2021_84,Raj,Saravanakumar Palani,Srinath PR,"Commercial DEFOA:improve part quality, accuracy in commercial orders (missing / wrong items)",€ 0,€ 0,CONQ,TCO,TCO,Mechanical Parts & Assemblies,IGT-S,IGT,IL5,3/31/2024,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,,,,,,,N/A,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9876"">View Entries</a>",Saravanakumar Palani,"Commercial DEFOA:improve part quality, accuracy in commercial orders (missing / wrong items)",Raj,TCO,CONQ,TCO,Mechanical Parts & Assemblies,IGT-S,IGT,IL5,"CONQ_2021_84=Commercial DEFOA:improve part quality, accuracy in commercial orders (missing / wrong items)",9876,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",5086,Yes
CR149563,Raj,Vijayanand Purushothaman,Mohit Deshmukh,"CR149563 - Shockwatch implementation on packaging of Zenition 50, Zenition 70, BV Endura, , BV Vectra",€ 0,€ 0,LCM,N/A,SOURCING,Mechanical Parts & Assemblies,IGT-MoS,IGT,IL5,12/24/2024,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,,,,,,,N/A,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9882"">View Entries</a>",Vijayanand Purushothaman,"CR149563 - Shockwatch implementation on packaging of Zenition 50, Zenition 70, BV Endura, , BV Vectra",Raj,N/A,LCM,SOURCING,Mechanical Parts & Assemblies,IGT-MoS,IGT,IL5,"CR149563=CR149563 - Shockwatch implementation on packaging of Zenition 50, Zenition 70, BV Endura, , BV Vectra",9882,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",5392,Yes
CR153049,Raj,Vijayanand Purushothaman,Shubhangi,CR153049-C arc handle hole location dimension update,€ 0,€ 0,LCM,N/A,SOURCING,Mechanical Parts & Assemblies,IGT-MoS,IGT,IL5,12/24/2024,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,,,,,,,N/A,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9890"">View Entries</a>",Vijayanand Purushothaman,CR153049-C arc handle hole location dimension update,Raj,N/A,LCM,SOURCING,Mechanical Parts & Assemblies,IGT-MoS,IGT,IL5,CR153049=CR153049-C arc handle hole location dimension update,9890,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",5399,Yes
36120,Raj,Saravanakumar Palani,Shreyas,PCBA Refresh - 452212914099 - 452212703288 - CLEA EXTENSION 1,€ 0,€ 0,LCM,N/A,CONCEPT,Key Components & Electronics,IGT-S,IGT,IL5,3/31/2024,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,,,,,,,N/A,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9895"">View Entries</a>",Saravanakumar Palani,PCBA Refresh - 452212914099 - 452212703288 - CLEA EXTENSION 1,Raj,N/A,LCM,CONCEPT,Key Components & Electronics,IGT-S,IGT,IL5,36120=PCBA Refresh - 452212914099 - 452212703288 - CLEA EXTENSION 1,9895,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",4791,Yes
36119,Raj,Saravanakumar Palani,Shreyas,PCBA Refresh - 452212914099 - 452212702657 - MVR TWIN HIGH POWER,€ 0,€ 0,LCM,N/A,CONCEPT,Key Components & Electronics,IGT-S,IGT,IL5,3/31/2024,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,,,,,,,N/A,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9896"">View Entries</a>",Saravanakumar Palani,PCBA Refresh - 452212914099 - 452212702657 - MVR TWIN HIGH POWER,Raj,N/A,LCM,CONCEPT,Key Components & Electronics,IGT-S,IGT,IL5,36119=PCBA Refresh - 452212914099 - 452212702657 - MVR TWIN HIGH POWER,9896,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",4790,Yes
36259,Raj,Saravanakumar Palani,Shreyas,PCBA Refresh - 452212703383 - MVR MEDIUM LARC XPER,€ 0,€ 0,LCM,N/A,CONCEPT,Key Components & Electronics,IGT-S,IGT,IL5,3/31/2024,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,,,,,,,N/A,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9897"">View Entries</a>",Saravanakumar Palani,PCBA Refresh - 452212703383 - MVR MEDIUM LARC XPER,Raj,N/A,LCM,CONCEPT,Key Components & Electronics,IGT-S,IGT,IL5,36259=PCBA Refresh - 452212703383 - MVR MEDIUM LARC XPER,9897,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",4804,Yes
CONQ_2021_86,Raj,Saravanakumar Palani,Srinath PR,Commercial DEFOATo analysize DEFOA,€ 0,€ 0,CONQ,TCO,TCO,Mechanical Parts & Assemblies,IGT-S,IGT,IL5,3/31/2024,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,,,,,,,N/A,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9898"">View Entries</a>",Saravanakumar Palani,Commercial DEFOATo analysize DEFOA,Raj,TCO,CONQ,TCO,Mechanical Parts & Assemblies,IGT-S,IGT,IL5,CONQ_2021_86=Commercial DEFOATo analysize DEFOA,9898,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",5088,Yes
CR154319,Raj,Vijayanand Purushothaman,Vignesh V,Sony Printer Thermal Head,€ 0,€ 0,LCM,N/A,SOURCING,Key Components & Electronics,IGT-MoS,IGT,IL5,12/24/2024,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,,,,,,,N/A,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9904"">View Entries</a>",Vijayanand Purushothaman,Sony Printer Thermal Head,Raj,N/A,LCM,SOURCING,Key Components & Electronics,IGT-MoS,IGT,IL5,CR154319=Sony Printer Thermal Head,9904,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",5402,Yes
CR160387,Raj,Vijayanand Purushothaman,Mohit Deshmukh,CR160387 - Oscillator Obsolescence in USB-BOB PCBA,€ 0,€ 0,LCM,N/A,SOURCING,Key Components & Electronics,IGT-MoS,IGT,IL5,12/24/2024,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,,,,,,,N/A,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9911"">View Entries</a>",Vijayanand Purushothaman,CR160387 - Oscillator Obsolescence in USB-BOB PCBA,Raj,N/A,LCM,SOURCING,Key Components & Electronics,IGT-MoS,IGT,IL5,CR160387=CR160387 - Oscillator Obsolescence in USB-BOB PCBA,9911,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",5418,Yes
CONQ_2020_038,Raj,Saravanakumar Palani,Srinath PR,Remote first RSE fault finding: troubleshooting document and training to increase remote resolution rate,€ 0,€ 0,CONQ,TCO,TCO,Mechanical Parts & Assemblies,IGT-S,IGT,IL5,3/31/2024,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,,,,,,,N/A - TCO,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=9914"">View Entries</a>",Saravanakumar Palani,Remote first RSE fault finding: troubleshooting document and training to increase remote resolution rate,Raj,TCO,CONQ,TCO,Mechanical Parts & Assemblies,IGT-S,IGT,IL5,CONQ_2020_038=Remote first RSE fault finding: troubleshooting document and training to increase remote resolution rate,9914,0,,7/9/2025 11:01 PM,5/13/2026 6:26 AM,"Kumari, Supriya",5076,Yes
